time,regions,market_segments,sales_channels,quantity,revenue
2018.02,Region F,Market Segment 1,Sales Channel 1,78283861.34,234851584
2018.02,Region F,Market Segment 1,Sales Channel 2,45404639.58,90809279.15
2018.02,Region F,Market Segment 1,Sales Channel 3,28182190.08,140910950.4
2018.02,Region F,Market Segment 1,Sales Channel 4,4697031.68,14091095.04
2018.02,Region F,Market Segment 2,Sales Channel 1,9785482.667,48927413.34
2018.02,Region F,Market Segment 2,Sales Channel 2,5675579.947,28377899.74
2018.02,Region F,Market Segment 2,Sales Channel 3,3522773.76,17613868.8
2018.02,Region F,Market Segment 2,Sales Channel 4,587128.96,2935644.8
2018.02,Region F,Market Segment 3,Sales Channel 1,4892741.334,19570965.33
2018.02,Region F,Market Segment 3,Sales Channel 2,2837789.974,14188949.87
2018.02,Region F,Market Segment 3,Sales Channel 3,1761386.88,8806934.401
2018.02,Region F,Market Segment 3,Sales Channel 4,293564.48,1467822.4
2018.02,Region F,Market Segment 4,Sales Channel 1,4892741.334,9785482.667
2018.02,Region F,Market Segment 4,Sales Channel 2,2837789.974,5675579.947
2018.02,Region F,Market Segment 4,Sales Channel 3,1761386.88,8806934.401
2018.02,Region F,Market Segment 4,Sales Channel 4,293564.48,1174257.92
2018.02,Region G,Market Segment 1,Sales Channel 1,48285822.14,96571644.28
2018.02,Region G,Market Segment 1,Sales Channel 2,28005776.84,112023107.4
2018.02,Region G,Market Segment 1,Sales Channel 3,17382895.97,86914479.85
2018.02,Region G,Market Segment 1,Sales Channel 4,2897149.328,5794298.657
2018.02,Region G,Market Segment 2,Sales Channel 1,6035727.767,24142911.07
2018.02,Region G,Market Segment 2,Sales Channel 2,3500722.105,14002888.42
2018.02,Region G,Market Segment 2,Sales Channel 3,2172861.996,6518585.989
2018.02,Region G,Market Segment 2,Sales Channel 4,362143.666,1810718.33
2018.02,Region G,Market Segment 3,Sales Channel 1,3017863.884,6035727.767
2018.02,Region G,Market Segment 3,Sales Channel 2,1750361.053,5251083.158
2018.02,Region G,Market Segment 3,Sales Channel 3,1086430.998,5432154.991
2018.02,Region G,Market Segment 3,Sales Channel 4,181071.833,724287.3321
2018.02,Region G,Market Segment 4,Sales Channel 1,3017863.884,9053591.651
2018.02,Region G,Market Segment 4,Sales Channel 2,1750361.053,8751805.263
2018.02,Region G,Market Segment 4,Sales Channel 3,1086430.998,3259292.994
2018.02,Region G,Market Segment 4,Sales Channel 4,181071.833,362143.666
2018.02,Region H,Market Segment 1,Sales Channel 1,29111132.21,58222264.42
2018.02,Region H,Market Segment 1,Sales Channel 2,16884456.68,50653370.05
2018.02,Region H,Market Segment 1,Sales Channel 3,10480007.6,52400037.98
2018.02,Region H,Market Segment 1,Sales Channel 4,1746667.933,3493335.865
2018.02,Region H,Market Segment 2,Sales Channel 1,3638891.526,14555566.11
2018.02,Region H,Market Segment 2,Sales Channel 2,2110557.085,8442228.341
2018.02,Region H,Market Segment 2,Sales Channel 3,1310000.949,5240003.798
2018.02,Region H,Market Segment 2,Sales Channel 4,218333.4916,873333.9663
2018.02,Region H,Market Segment 3,Sales Channel 1,1819445.763,7277783.053
2018.02,Region H,Market Segment 3,Sales Channel 2,1055278.543,3165835.628
2018.02,Region H,Market Segment 3,Sales Channel 3,655000.4747,2620001.899
2018.02,Region H,Market Segment 3,Sales Channel 4,109166.7458,436666.9832
2018.02,Region H,Market Segment 4,Sales Channel 1,1819445.763,9097228.816
2018.02,Region H,Market Segment 4,Sales Channel 2,1055278.543,4221114.171
2018.02,Region H,Market Segment 4,Sales Channel 3,655000.4747,1965001.424
2018.02,Region H,Market Segment 4,Sales Channel 4,109166.7458,436666.9832
2018.02,Region I,Market Segment 1,Sales Channel 1,64968759.52,194906278.6
2018.02,Region I,Market Segment 1,Sales Channel 2,37681880.52,150727522.1
2018.02,Region I,Market Segment 1,Sales Channel 3,23388753.43,46777506.86
2018.02,Region I,Market Segment 1,Sales Channel 4,3898125.571,11694376.71
2018.02,Region I,Market Segment 2,Sales Channel 1,8121094.94,40605474.7
2018.02,Region I,Market Segment 2,Sales Channel 2,4710235.065,18840940.26
2018.02,Region I,Market Segment 2,Sales Channel 3,2923594.179,11694376.71
2018.02,Region I,Market Segment 2,Sales Channel 4,487265.6964,974531.3928
2018.02,Region I,Market Segment 3,Sales Channel 1,4060547.47,16242189.88
2018.02,Region I,Market Segment 3,Sales Channel 2,2355117.533,7065352.598
2018.02,Region I,Market Segment 3,Sales Channel 3,1461797.089,2923594.179
2018.02,Region I,Market Segment 3,Sales Channel 4,243632.8482,974531.3928
2018.02,Region I,Market Segment 4,Sales Channel 1,4060547.47,16242189.88
2018.02,Region I,Market Segment 4,Sales Channel 2,2355117.533,4710235.065
2018.02,Region I,Market Segment 4,Sales Channel 3,1461797.089,7308985.446
2018.02,Region I,Market Segment 4,Sales Channel 4,243632.8482,487265.6964
2018.03,Region A,Market Segment 1,Sales Channel 1,64223067.09,256892268.4
2018.03,Region A,Market Segment 1,Sales Channel 2,37249378.91,74498757.83
2018.03,Region A,Market Segment 1,Sales Channel 3,23120304.15,46240608.31
2018.03,Region A,Market Segment 1,Sales Channel 4,3853384.026,19266920.13
2018.03,Region A,Market Segment 2,Sales Channel 1,8027883.387,16055766.77
2018.03,Region A,Market Segment 2,Sales Channel 2,4656172.364,13968517.09
2018.03,Region A,Market Segment 2,Sales Channel 3,2890038.019,8670114.058
2018.03,Region A,Market Segment 2,Sales Channel 4,481673.0032,963346.0064
2018.03,Region A,Market Segment 3,Sales Channel 1,4013941.693,20069708.47
2018.03,Region A,Market Segment 3,Sales Channel 2,2328086.182,9312344.729
2018.03,Region A,Market Segment 3,Sales Channel 3,1445019.01,2890038.019
2018.03,Region A,Market Segment 3,Sales Channel 4,240836.5016,1204182.508
2018.03,Region A,Market Segment 4,Sales Channel 1,4013941.693,20069708.47
2018.03,Region A,Market Segment 4,Sales Channel 2,2328086.182,11640430.91
2018.03,Region A,Market Segment 4,Sales Channel 3,1445019.01,2890038.019
2018.03,Region A,Market Segment 4,Sales Channel 4,240836.5016,963346.0064
2018.03,Region B,Market Segment 1,Sales Channel 1,28258674.01,84776022.03
2018.03,Region B,Market Segment 1,Sales Channel 2,16390030.93,49170092.78
2018.03,Region B,Market Segment 1,Sales Channel 3,10173122.64,40692490.57
2018.03,Region B,Market Segment 1,Sales Channel 4,1695520.441,5086561.322
2018.03,Region B,Market Segment 2,Sales Channel 1,3532334.251,17661671.26
2018.03,Region B,Market Segment 2,Sales Channel 2,2048753.866,10243769.33
2018.03,Region B,Market Segment 2,Sales Channel 3,1271640.33,3814920.991
2018.03,Region B,Market Segment 2,Sales Channel 4,211940.0551,847760.2203
2018.03,Region B,Market Segment 3,Sales Channel 1,1766167.126,5298501.377
2018.03,Region B,Market Segment 3,Sales Channel 2,1024376.933,5121884.664
2018.03,Region B,Market Segment 3,Sales Channel 3,635820.1652,2543280.661
2018.03,Region B,Market Segment 3,Sales Channel 4,105970.0275,211940.0551
2018.03,Region B,Market Segment 4,Sales Channel 1,1766167.126,8830835.628
2018.03,Region B,Market Segment 4,Sales Channel 2,1024376.933,3073130.799
2018.03,Region B,Market Segment 4,Sales Channel 3,635820.1652,2543280.661
2018.03,Region B,Market Segment 4,Sales Channel 4,105970.0275,529850.1377
2018.03,Region C,Market Segment 1,Sales Channel 1,55601531.1,166804593.3
2018.03,Region C,Market Segment 1,Sales Channel 2,32248888.04,64497776.07
2018.03,Region C,Market Segment 1,Sales Channel 3,20016551.19,60049653.58
2018.03,Region C,Market Segment 1,Sales Channel 4,3336091.866,6672183.732
2018.03,Region C,Market Segment 2,Sales Channel 1,6950191.387,13900382.77
2018.03,Region C,Market Segment 2,Sales Channel 2,4031111.004,16124444.02
2018.03,Region C,Market Segment 2,Sales Channel 3,2502068.899,7506206.698
2018.03,Region C,Market Segment 2,Sales Channel 4,417011.4832,834022.9664
2018.03,Region C,Market Segment 3,Sales Channel 1,3475095.694,10425287.08
2018.03,Region C,Market Segment 3,Sales Channel 2,2015555.502,6046666.507
2018.03,Region C,Market Segment 3,Sales Channel 3,1251034.45,6255172.248
2018.03,Region C,Market Segment 3,Sales Channel 4,208505.7416,1042528.708
2018.03,Region C,Market Segment 4,Sales Channel 1,3475095.694,13900382.77
2018.03,Region C,Market Segment 4,Sales Channel 2,2015555.502,6046666.507
2018.03,Region C,Market Segment 4,Sales Channel 3,1251034.45,2502068.899
2018.03,Region C,Market Segment 4,Sales Channel 4,208505.7416,625517.2248
2018.03,Region D,Market Segment 1,Sales Channel 1,19705221.15,78820884.61
2018.03,Region D,Market Segment 1,Sales Channel 2,11429028.27,22858056.54
2018.03,Region D,Market Segment 1,Sales Channel 3,7093879.615,14187759.23
2018.03,Region D,Market Segment 1,Sales Channel 4,1182313.269,2364626.538
2018.03,Region D,Market Segment 2,Sales Channel 1,2463152.644,9852610.577
2018.03,Region D,Market Segment 2,Sales Channel 2,1428628.534,4285885.601
2018.03,Region D,Market Segment 2,Sales Channel 3,886734.9519,4433674.76
2018.03,Region D,Market Segment 2,Sales Channel 4,147789.1587,738945.7933
2018.03,Region D,Market Segment 3,Sales Channel 1,1231576.322,2463152.644
2018.03,Region D,Market Segment 3,Sales Channel 2,714314.2668,3571571.334
2018.03,Region D,Market Segment 3,Sales Channel 3,443367.476,1330102.428
2018.03,Region D,Market Segment 3,Sales Channel 4,73894.57933,221683.738
2018.03,Region D,Market Segment 4,Sales Channel 1,1231576.322,2463152.644
2018.03,Region D,Market Segment 4,Sales Channel 2,714314.2668,1428628.534
2018.03,Region D,Market Segment 4,Sales Channel 3,443367.476,886734.9519
2018.03,Region D,Market Segment 4,Sales Channel 4,73894.57933,369472.8966
2018.03,Region E,Market Segment 1,Sales Channel 1,25256661.73,126283308.7
2018.03,Region E,Market Segment 1,Sales Channel 2,14648863.81,73244319.03
2018.03,Region E,Market Segment 1,Sales Channel 3,9092398.225,45461991.12
2018.03,Region E,Market Segment 1,Sales Channel 4,1515399.704,3030799.408
2018.03,Region E,Market Segment 2,Sales Channel 1,3157082.717,9471248.151
2018.03,Region E,Market Segment 2,Sales Channel 2,1831107.976,7324431.903
2018.03,Region E,Market Segment 2,Sales Channel 3,1136549.778,2273099.556
2018.03,Region E,Market Segment 2,Sales Channel 4,189424.963,947124.8151
2018.03,Region E,Market Segment 3,Sales Channel 1,1578541.358,6314165.434
2018.03,Region E,Market Segment 3,Sales Channel 2,915553.9879,1831107.976
2018.03,Region E,Market Segment 3,Sales Channel 3,568274.889,2841374.445
2018.03,Region E,Market Segment 3,Sales Channel 4,94712.48151,284137.4445
2018.03,Region E,Market Segment 4,Sales Channel 1,1578541.358,4735624.075
2018.03,Region E,Market Segment 4,Sales Channel 2,915553.9879,2746661.964
2018.03,Region E,Market Segment 4,Sales Channel 3,568274.889,2841374.445
2018.03,Region E,Market Segment 4,Sales Channel 4,94712.48151,473562.4075
2018.03,Region F,Market Segment 1,Sales Channel 1,84663080.41,423315402.1
2018.03,Region F,Market Segment 1,Sales Channel 2,49104586.64,196418346.6
2018.03,Region F,Market Segment 1,Sales Channel 3,30478708.95,60957417.9
2018.03,Region F,Market Segment 1,Sales Channel 4,5079784.825,25398924.12
2018.03,Region F,Market Segment 2,Sales Channel 1,10582885.05,52914425.26
2018.03,Region F,Market Segment 2,Sales Channel 2,6138073.33,12276146.66
2018.03,Region F,Market Segment 2,Sales Channel 3,3809838.619,11429515.86
2018.03,Region F,Market Segment 2,Sales Channel 4,634973.1031,2539892.412
2018.03,Region F,Market Segment 3,Sales Channel 1,5291442.526,26457212.63
2018.03,Region F,Market Segment 3,Sales Channel 2,3069036.665,9207109.995
2018.03,Region F,Market Segment 3,Sales Channel 3,1904919.309,5714757.928
2018.03,Region F,Market Segment 3,Sales Channel 4,317486.5516,1269946.206
2018.03,Region F,Market Segment 4,Sales Channel 1,5291442.526,10582885.05
2018.03,Region F,Market Segment 4,Sales Channel 2,3069036.665,15345183.32
2018.03,Region F,Market Segment 4,Sales Channel 3,1904919.309,7619677.237
2018.03,Region F,Market Segment 4,Sales Channel 4,317486.5516,634973.1031
2018.03,Region G,Market Segment 1,Sales Channel 1,52220551.88,104441103.8
2018.03,Region G,Market Segment 1,Sales Channel 2,30287920.09,151439600.5
2018.03,Region G,Market Segment 1,Sales Channel 3,18799398.68,56398196.03
2018.03,Region G,Market Segment 1,Sales Channel 4,3133233.113,12532932.45
2018.03,Region G,Market Segment 2,Sales Channel 1,6527568.985,13055137.97
2018.03,Region G,Market Segment 2,Sales Channel 2,3785990.011,15143960.05
2018.03,Region G,Market Segment 2,Sales Channel 3,2349924.835,7049774.504
2018.03,Region G,Market Segment 2,Sales Channel 4,391654.1391,1566616.556
2018.03,Region G,Market Segment 3,Sales Channel 1,3263784.493,16318922.46
2018.03,Region G,Market Segment 3,Sales Channel 2,1892995.006,5678985.017
2018.03,Region G,Market Segment 3,Sales Channel 3,1174962.417,2349924.835
2018.03,Region G,Market Segment 3,Sales Channel 4,195827.0696,391654.1391
2018.03,Region G,Market Segment 4,Sales Channel 1,3263784.493,13055137.97
2018.03,Region G,Market Segment 4,Sales Channel 2,1892995.006,5678985.017
2018.03,Region G,Market Segment 4,Sales Channel 3,1174962.417,4699849.669
2018.03,Region G,Market Segment 4,Sales Channel 4,195827.0696,979135.3478
2018.03,Region H,Market Segment 1,Sales Channel 1,31483349,125933396
2018.03,Region H,Market Segment 1,Sales Channel 2,18260342.42,36520684.84
2018.03,Region H,Market Segment 1,Sales Channel 3,11334005.64,56670028.19
2018.03,Region H,Market Segment 1,Sales Channel 4,1889000.94,7556003.759
2018.03,Region H,Market Segment 2,Sales Channel 1,3935418.624,15741674.5
2018.03,Region H,Market Segment 2,Sales Channel 2,2282542.802,11412714.01
2018.03,Region H,Market Segment 2,Sales Channel 3,1416750.705,5667002.819
2018.03,Region H,Market Segment 2,Sales Channel 4,236125.1175,1180625.587
2018.03,Region H,Market Segment 3,Sales Channel 1,1967709.312,7870837.249
2018.03,Region H,Market Segment 3,Sales Channel 2,1141271.401,3423814.203
2018.03,Region H,Market Segment 3,Sales Channel 3,708375.3524,2125126.057
2018.03,Region H,Market Segment 3,Sales Channel 4,118062.5587,236125.1175
2018.03,Region H,Market Segment 4,Sales Channel 1,1967709.312,9838546.561
2018.03,Region H,Market Segment 4,Sales Channel 2,1141271.401,3423814.203
2018.03,Region H,Market Segment 4,Sales Channel 3,708375.3524,2125126.057
2018.03,Region H,Market Segment 4,Sales Channel 4,118062.5587,590312.7937
2018.03,Region I,Market Segment 1,Sales Channel 1,70262953.54,281051814.1
2018.03,Region I,Market Segment 1,Sales Channel 2,40752513.05,163010052.2
2018.03,Region I,Market Segment 1,Sales Channel 3,25294663.27,75883989.82
2018.03,Region I,Market Segment 1,Sales Channel 4,4215777.212,16863108.85
2018.03,Region I,Market Segment 2,Sales Channel 1,8782869.192,26348607.58
2018.03,Region I,Market Segment 2,Sales Channel 2,5094064.131,20376256.53
2018.03,Region I,Market Segment 2,Sales Channel 3,3161832.909,6323665.818
2018.03,Region I,Market Segment 2,Sales Channel 4,526972.1515,2634860.758
2018.03,Region I,Market Segment 3,Sales Channel 1,4391434.596,13174303.79
2018.03,Region I,Market Segment 3,Sales Channel 2,2547032.066,7641096.197
2018.03,Region I,Market Segment 3,Sales Channel 3,1580916.455,4742749.364
2018.03,Region I,Market Segment 3,Sales Channel 4,263486.0758,1317430.379
2018.03,Region I,Market Segment 4,Sales Channel 1,4391434.596,17565738.38
2018.03,Region I,Market Segment 4,Sales Channel 2,2547032.066,10188128.26
2018.03,Region I,Market Segment 4,Sales Channel 3,1580916.455,3161832.909
2018.03,Region I,Market Segment 4,Sales Channel 4,263486.0758,1317430.379
2018.04,Region A,Market Segment 1,Sales Channel 1,69147800.37,276591201.5
2018.04,Region A,Market Segment 1,Sales Channel 2,40105724.21,160422896.9
2018.04,Region A,Market Segment 1,Sales Channel 3,24893208.13,99572832.53
2018.04,Region A,Market Segment 1,Sales Channel 4,4148868.022,12446604.07
2018.04,Region A,Market Segment 2,Sales Channel 1,8643475.046,17286950.09
2018.04,Region A,Market Segment 2,Sales Channel 2,5013215.527,15039646.58
2018.04,Region A,Market Segment 2,Sales Channel 3,3111651.017,12446604.07
2018.04,Region A,Market Segment 2,Sales Channel 4,518608.5028,2593042.514
2018.04,Region A,Market Segment 3,Sales Channel 1,4321737.523,21608687.61
2018.04,Region A,Market Segment 3,Sales Channel 2,2506607.763,12533038.82
2018.04,Region A,Market Segment 3,Sales Channel 3,1555825.508,6223302.033
2018.04,Region A,Market Segment 3,Sales Channel 4,259304.2514,1037217.006
2018.04,Region A,Market Segment 4,Sales Channel 1,4321737.523,8643475.046
2018.04,Region A,Market Segment 4,Sales Channel 2,2506607.763,12533038.82
2018.04,Region A,Market Segment 4,Sales Channel 3,1555825.508,6223302.033
2018.04,Region A,Market Segment 4,Sales Channel 4,259304.2514,1296521.257
2018.04,Region B,Market Segment 1,Sales Channel 1,30425596.87,60851193.74
2018.04,Region B,Market Segment 1,Sales Channel 2,17646846.18,88234230.92
2018.04,Region B,Market Segment 1,Sales Channel 3,10953214.87,43812859.49
2018.04,Region B,Market Segment 1,Sales Channel 4,1825535.812,7302143.248
2018.04,Region B,Market Segment 2,Sales Channel 1,3803199.609,11409598.83
2018.04,Region B,Market Segment 2,Sales Channel 2,2205855.773,4411711.546
2018.04,Region B,Market Segment 2,Sales Channel 3,1369151.859,6845759.295
2018.04,Region B,Market Segment 2,Sales Channel 4,228191.9765,1140959.883
2018.04,Region B,Market Segment 3,Sales Channel 1,1901599.804,3803199.609
2018.04,Region B,Market Segment 3,Sales Channel 2,1102927.886,3308783.659
