X,Y,OBJECTID_12_13,Plant_ID,Plant_Name,Plant_Alias,Plant_Label,EIA_ID,MW,General_Fuel,Status,STEP_License_Status,Docket_ID,Street,City,State_,Zip_Code,Plant_County,Initial_Start_Date,Online_Year,Retire_Date,Peaker,Renewable_Energy,Gen_Count,RPS_Eligible,Utility_ID,Owner_Name,Wind_Resource,LRA,Sub_Area,Service_Area,Service_Category,Caliso_Balancing_Authorities,Air_District,Air_Basin,Quad,Senate_District,Assembly_District,Congressional_District,CES30_PercentileRange,CES30_Percentile,CEC_Jurisdictional_Plant,CEC_Link,Aerial,Elevation
-122.26594836636113,38.278106560288371,3603,G0282,Napa State Hospital - Retired December 2013,,Napa State Hosp.,,1.6,Gas,Retired,,,2100 Napa Vallejo Highway,Napa,CA,94558,Napa,1984-01-01T00:00:00.000Z,1984,2013-12-31T00:00:00.000Z,0,0,2,0,14328,Napa State Hospital,,North Coast/North Bay,Fulton,Pacific Gas & Electric Company,IOU,CALISO,Bay Area Air Quality Management District,San Francisco Bay,Napa,Senate District 3,Assembly District 4,Congressional District 5,,,,,"<a href=""https://earth.google.com/web/@38.2782139,-122.264775,28.27534206a,808.0232978d,35y,0h,45t,0r/data=CjoaOBIyCgAZdOVYg5wjQ0AhGXPXEvKQXsAqHDM4wrAxNic0MS42Ik4gMTIywrAxNSc1My4yIlcYAiABKAI"">Google Earth</a>",22.06560516
-117.133735341231841,32.833949870729903,3604,G0289,Kearny (Retired 12/31/2017),"Kearny Power, Kearny 1, 2A, 2B, 2C, 2D, 3A, 3B, 3C, 3D",Kearny,303,57,Gas,Retired,,,5460 Overland Avenue,San Diego,CA,92123,San Diego,1969-12-01T00:00:00.000Z,1969,2017-12-31T00:00:00.000Z,1,0,9,0,16609,Cabrillo Power II LLC (NRG West Coast Inc),,San Diego/ IV Area,Mission,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,La Jolla,Senate District 39,Assembly District 77,Congressional District 52,56-60%,60,0,,"<a href=""https://earth.google.com/web/@32.830925,-117.1352917,133.96171714a,870.78517119d,35y,0h,45t,0r/data=CjoaOBIyCgAZ4zYawFtqQEAh5bqEnqhIXcAqHDMywrA0OSc1MS4zIk4gMTE3wrAwOCcwNy4xIlcYAiABKAI"">Google Earth</a>",131.16174316
-117.146896808191116,32.694600649422966,3605,G0290,CP Kelco - San Diego Plant,"Nutra Sweet Kelco.; CP - Kelco",CP Kelco,52147,28,Gas,Operating,,,2025 East Harbor Drive,San Diego,CA,92113,San Diego,1983-12-01T00:00:00.000Z,1983,,0,0,3,0,16609,C P Kelco,,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,Point Loma,Senate District 40,Assembly District 80,Congressional District 51,96-100% (highest scores),99,,,"<a href=""https://earth.google.com/web/@32.69515,-117.1446056,9.6599858a,872.25182194d,35y,0h,45t,0r/data=CjoaOBIyCgAZPujZrPpYQEAhYbTYN0FJXcAqHDMywrA0MSc0Mi41Ik4gMTE3wrAwOCc0MC42IlcYAiABKAI"">Google Earth</a>",4.38435984
-120.026759905079913,39.246054099060721,3606,G0294,Kings Beach - Retired 12/31/2002,,Kings Beach,6518,16.5,Gas,Retired,,,7001 National Avenue,Tahoe Vista,CA,96148,Placer,1969-01-01T00:00:00.000Z,1969,2002-12-31T00:00:00.000Z,0,0,6,0,17166,Sierra Pacific Resources,,,,Liberty Utilities,IOU,NV Energy,Placer County Air Pollution Control District,Lake Tahoe,Kings Beach,Senate District 1,Assembly District 1,Congressional District 4,16-20%,19,,,"<a href=""https://earth.google.com/web/@39.2459528,-120.0271306,1926.59161051a,796.09884089d,35y,0h,45t,0r/data=CjoaOBIyCgAZCC6gYXufQ0AhIu77gbwBXsAqHDM5wrAxNCc0NS40Ik4gMTIwwrAwMSczNy43IlcYAiABKAI"">Google Earth</a>",1941.91137695
-117.140566382180552,32.819503520056074,3607,G0298,Kyocera Project,Kyocera International Inc.,Kyocera Intl,10720,3.72,Gas,Retired,,,8611 Balboa Avenue,San Diego,CA,92123,San Diego,1989-02-01T00:00:00.000Z,1989,2011-11-18T00:00:00.000Z,0,0,6,0,16609,Kyocera America Inc,,San Diego/ IV Area,Mission,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,La Jolla,Senate District 39,Assembly District 77,Congressional District 52,56-60%,60,,,"<a href=""https://earth.google.com/web/@32.821625,-117.1416306,131.76293731a,870.88541724d,35y,0h,45t,0r/data=CjoaOBIyCgAZukkMAitpQEAhOcfKeRBJXcAqHDMywrA0OScxNy45Ik4gMTE3wrAwOCcyOS45IlcYAiABKAI"">Google Earth</a>",128.88816833
-117.262707699959762,34.051279954579933,3608,G0317,Loma Linda University Cogeneration,Loma Linda University,Loma Linda University,10206,10.4,Gas,Operating,,,11100 Anderson Street,Loma Linda,CA,92350,San Bernardino,1980-02-01T00:00:00.000Z,1980,,0,0,3,0,17609,Loma Linda University,,LA Basin,,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,San Bernardino South,Senate District 23,Assembly District 40,Congressional District 31,81-85%,82,,,"<a href=""https://earth.google.com/web/@34.0500917,-117.2664083,352.17241073a,857.40411403d,35y,0h,45t,0r/data=CjoaOBIyCgAZiKaiZ2kGQUAhgvhl1QxRXcAqHDM0wrAwMycwMC4zIk4gMTE3wrAxNSc1OS4xIlcYAiABKAI"">Google Earth</a>",343.00561523
-118.224724902310001,33.764219067084071,3609,G0319,Long Beach Generation LLC,Long Beach Peaker,Long Beach Peaker,341,260,Gas,Retired,,,2665 Seaside Boulevard,Long Beach,CA,90802,Los Angeles,1977-05-01T00:00:00.000Z,1977,2004-12-31T00:00:00.000Z,1,0,13,0,17609,Long Beach Generation LLC,,LA Basin,Western LA Basin,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Long Beach (digital),Senate District 33,Assembly District 70,Congressional District 47,,,0,,"<a href=""https://earth.google.com/web/@33.7634944,-118.2278556,-2.38152395a,860.5846073d,35y,0h,45t,0r/data=CjoaOBIyCgAZ7lY7L7rhQEAheI2nL5WOXcAqHDMzwrA0NSc0OC42Ik4gMTE4wrAxMyc0MC4zIlcYAiABKAI"">Google Earth</a>",-4.71886063
-118.314230220102957,34.178301470143467,3610,G0329,Magnolia,"Magnolia Southern CA Public Power Authority; Magnolia Power Plant Project",Magnolia,56046,387.6,Gas,Retired,Operational,"01-AFC-06, 01-AFC-6C
",164 W. Magnolia Blvd.,Burbank,CA,91502,Los Angeles,1953-09-01T00:00:00.000Z,1953,2003-12-31T00:00:00.000Z,0,0,3,0,2507,Burbank Water and Power,,,,Burbank Water & Power,POU,LADWP,South Coast Air Quality Management District,South Coast,Burbank,Senate District 25,Assembly District 43,Congressional District 28,76-80%,76,1,"<a href=""http://www.energy.ca.gov/sitingcases/magnolia/index.html"">Siting Case</a>","<a href=""https://www.google.com/maps/place/164+W+Magnolia+Blvd,+Burbank,+CA+91502/@34.1776521,-118.314737,446m/data=!3m1!1e3!4m2!3m1!1s0x80c2955c079e4e5f:0x8d4088c5aa7ef2b0"">Google Map</a>",171.76142883
-119.250852746463792,34.206553252010671,3611,G0330,Mandalay Generating Station,,Mandalay,345,573.33,Gas,Operating,,,393 N Harbor Blvd,Oxnard,CA,93035,Ventura,1959-05-01T00:00:00.000Z,1959,,0,0,3,0,17609,NRG California South,,Big Creek / Ventura,Santa Clara,Southern California Edison,IOU,CALISO,Ventura County Air Pollution Control District,South Central Coast,Oxnard OE W,Senate District 19,Assembly District 37,Congressional District 26,86-90%,89,,,"<a href=""https://earth.google.com/web/@34.2064811,-119.2507903,27.31617555a,855.65896709d,35y,0h,45t,0r/data=CjoaOBIyCgAZ_d4B-W0aQUAh2ynC8gzQXcAqHDM0wrAxMicyMy4zIk4gMTE5wrAxNScwMi45IlcYAiABKAI"">Google Earth</a>",3.07204485
-121.393090877456146,38.65263660000921,3612,G0335,McClellan,,McClellan,535,74.2,Gas,Operating,,,McClellan AFB,Sacramento,CA,95652,Sacramento,1986-03-01T00:00:00.000Z,1986,,1,0,1,0,16534,Sacramento Municipal Utility District (SMUD),,Sierra,Drum-Rio Oso,Sacramento Municipal Utility District,POU,BANC,Sacramento Metro Air Quality Management District,Sacramento Valley,Rio Linda,Senate District 6,Assembly District 8,Congressional District 6,91-95%,91,0,,"<a href=""https://earth.google.com/web/@38.6536222,-121.3911028,22.29409645a,803.42252595d,35y,0h,45t,0r/data=CjoaOBIyCgAZRHhq5KlTQ0Ah8NcJ1AdZXsAqHDM4wrAzOScxMy4wIk4gMTIxwrAyMycyOC4wIlcYAiABKAI"">Google Earth</a>",22.41186333
-117.16630923169933,32.876283544237317,3613,G0360,San Diego Combustion Turbines - Miramar 1A 1B (Retired 12/31/2016),"Miramar 1A, 1B, Miramar 1 & 2",Miramar 1A 1B,305,33,Gas,Retired,,,6897 Consolidated Way,San Diego,CA,92121,San Diego,1972-05-15T00:00:00.000Z,1972,2016-12-31T00:00:00.000Z,1,0,2,0,16609,Cabrillo Power II LLC (NRG West Coast Inc),,San Diego/ IV Area,Mission,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,Del Mar,Senate District 39,Assembly District 77,Congressional District 52,36-40%,38,0,,"<a href=""https://earth.google.com/web/@32.8772778,-117.1673,127.97285933a,870.28397021d,35y,0h,45t,0r/data=CjoaOBIyCgAZ4ECSo0pwQEAhuycPC7VKXcAqHDMywrA1MiczOC4yIk4gMTE3wrAxMCcwMi4zIlcYAiABKAI"">Google Earth</a>",124.14144897
-118.329977828069062,33.853163848693185,3614,G0363,Torrance Refinery,Torrance Refinery,Torrance Refinery,60657,49.28,Gas,Operating,,,3700 West 190th Street,Torrance,CA,90509,Los Angeles,1983-09-01T00:00:00.000Z,1983,,0,0,4,0,17609,PBF Energy LLC,,LA Basin,Western LA Basin,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Torrance,Senate District 35,Assembly District 66,Congressional District 43,,,,,"<a href=""https://earth.google.com/web/@33.8569056,-118.3295861,27.64009509a,859.54994483d,35y,0h,45t,0r/data=CjoaOBIyCgAZL-ErFa_tQEAh1i1M8BeVXcAqHDMzwrA1MScyNC45Ik4gMTE4wrAxOSc0Ni41IlcYAiABKAI"">Google Earth</a>",19.01996231
-121.78796209889957,38.013060410695836,3615,G0364,Mobile GT,"Mobile Unit #1; Contra Costa Mobile; Mobile Unit #1; Mobile Oil Corporation #1",Mobile GT,6212,0,Gas,Retired,,,,Fort Bragg,CA,95437,Mendocino,2000-01-01T00:00:00.000Z,2000,2000-12-31T00:00:00.000Z,0,0,1,0,14328,Pacific Gas & Electric (PG&E),,Greater Bay,Pittsburgh / Oakland,Pacific Gas & Electric Company,IOU,CALISO,Bay Area Air Quality Management District,San Francisco Bay,Antioch North,Senate District 7,Assembly District 11,Congressional District 9,71-75%,75,,,"<a href=""https://earth.google.com/web/@38.0130603,-121.7890708,8.59196353a,811.24945852d,35y,0h,45t,0r/data=CjoaOBIyCgAZH7C89asBQ0AhoA7QIoByXsAqHDM4wrAwMCc0Ny4wIk4gMTIxwrA0NycyMC43IlcYAiABKAI"">Google Earth</a>",10.16526604
-121.782711355334044,36.804720192862568,3616,G0372,Moss Landing Power Plant,"Moss Landing Modernization, Units 1& 2; Duke Energy; Moss Landing Power Plant Project; Moss Landing Modernization, Units 1& 2",Moss Landing,260,1080,Gas,Operating,Operational,"99-AFC-04, 99-AFC-04C
",Highway One and Dolan Road,Moss Landing,CA,95039,Monterey,1967-12-10T00:00:00.000Z,1967,,0,0,8,0,14328,Duke Energy Moss Landing & Oakland LLC,,,,Pacific Gas & Electric Company,IOU,CALISO,Monterey Bay Unified Air Pollution Control District,North Central Coast,Moss Landing,Senate District 17,Assembly District 29,Congressional District 20,66-70%,69,1,"<a href=""http://www.energy.ca.gov/sitingcases/mosslanding/index.html"">Siting Case</a>","<a href=""https://www.google.com/maps/place/Dynegy+Moss+Landing/@36.8050214,-121.7781734,798m/data=!3m1!1e3!4m2!3m1!1s0x0:0x7e215f2d170ce843"">Google Map</a>",9.74900818
-121.323884121791863,38.81070351077144,3617,G0382,Roseville,,Roseville,7452,49.8,Gas,Operating,,,2155 Nichols Drive,Rocklin,CA,95677,Placer,1986-04-01T00:00:00.000Z,1986,,1,0,2,0,16534,City of Roseville,,Sierra,Drum-Rio Oso,Pacific Gas & Electric Company,IOU,CALISO,Placer County Air Pollution Control District,Sacramento Valley,Roseville,Senate District 4,Assembly District 6,Congressional District 4,21-25%,22,0,,"<a href=""https://earth.google.com/web/@38.8107306,-121.3237611,42.57862899a,801.4895932d,35y,0h,45t,0r/data=CjoaOBIyCgAZ6G4yBcZnQ0Ah4w16gLhUXsAqHDM4wrA0OCczOC42Ik4gMTIxwrAxOScyNS41IlcYAiABKAI"">Google Earth</a>",39.66650391
-117.208235388266729,32.735372343810013,3618,G0385,Naval Training Center - Retired 12/31/2003,,NTC Central,6707,13,Gas,Retired,,,566 Neville Road,San Diego,CA,92133,San Diego,1968-09-21T00:00:00.000Z,1968,2003-12-31T00:00:00.000Z,0,0,1,0,16609,Cabrillo Power II LLC (NRG West Coast Inc),,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,Point Loma,Senate District 39,Assembly District 78,Congressional District 52,,,,,"<a href=""https://earth.google.com/web/@32.7317889,-117.2040972,16.85565712a,871.85647266d,35y,0h,45t,0r/data=CjoaOBIyCgAZtIk4QqtdQEAhIc2z7Q9NXcAqHDMywrA0Myc1NC40Ik4gMTE3wrAxMicxNC44IlcYAiABKAI"">Google Earth</a>",3.30115628
-117.208379014507614,32.741592438420128,3619,G0386,NTC MCRD Energy Facility,,NTC/MCRD Energy,10810,25.6,Gas,Cold Standby,,,3231 Barnett Avenue,San Diego,CA,92101,San Diego,1989-05-01T00:00:00.000Z,1989,,0,0,2,0,16609,Applied Energy LLC,,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,Point Loma,Senate District 39,Assembly District 78,Congressional District 52,,,,,"<a href=""https://earth.google.com/web/@32.7401111,-117.2064444,5.16665475a,871.76766649d,35y,0h,45t,0r/data=CjoaOBIyCgAZC_Tk9bteQEAhT5ySYjZNXcAqHDMywrA0NCcyNC40Ik4gMTE3wrAxMicyMy4yIlcYAiABKAI"">Google Earth</a>",3.6988852
-117.146314106998915,32.726311651974967,3620,G0388,Naval Hospital Medical Center,"Navy Regional Medical Center - Balboa Hosp.; Va Medical Center",Naval Hosp. Medical Ctr.,50963,5.3,Gas,Operating,,,Naval Medical Center Building 7,San Diego,CA,95134,San Diego,1986-09-01T00:00:00.000Z,1986,,0,0,5,0,16609,Navy Public Works,,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,Point Loma,Senate District 39,Assembly District 78,Congressional District 53,,,,,"<a href=""https://earth.google.com/web/@32.7253789,-117.1452053,69.69559782a,871.92522688d,35y,0h,45t,0r/data=CjoaOBIyCgAZrlo-N9lcQEAhLa0rC0tJXcAqHDMywrA0MyczMS40Ik4gMTE3wrAwOCc0Mi43IlcYAiABKAI"">Google Earth</a>",61.94981766
-117.119390502887526,32.66997793244019,3621,G0389,Naval Station - Retired December 2003,,Naval Station 1,306,20,Gas,Retired,,,Bldg. 3427 Surface Navel Boulevard,San Diego,CA,92136,San Diego,1976-09-01T00:00:00.000Z,1976,2003-12-31T00:00:00.000Z,0,0,1,0,16609,Cabrillo Power II LLC (NRG West Coast Inc),,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,National City,Senate District 40,Assembly District 80,Congressional District 51,86-90%,88,,,"<a href=""https://earth.google.com/web/@32.6643333,-117.113925,1.61972352a,872.58416796d,35y,0h,45t,0r/data=CjoaOBIyCgAZZpKi3whVQEAhmEwVjEpHXcAqHDMywrAzOSc1MS42Ik4gMTE3wrAwNic1MC4xIlcYAiABKAI"">Google Earth</a>",4.44345713
-117.377171144853364,35.761836083251808,3622,G0396,Westend Facility,,Westend,10685,17.3,Gas,Out of Service,,,80201 Trona Road,Trona,CA,93562,San Bernardino,1968-06-01T00:00:00.000Z,1968,,0,0,1,0,17609,Searles Valley Minerals,,,,Southern California Edison,IOU,CALISO,Mojave Desert Air Quality Management District,Mojave Desert,Trona West,Senate District 16,Assembly District 33,Congressional District 8,56-60%,58,,,"<a href=""https://earth.google.com/web/@35.7619472,-117.3805722,518.77231078a,837.95558016d,35y,0h,45t,0r/data=CjoaOBIyCgAZr6NgfIfhQUAhEjGAS1tYXcAqHDM1wrA0NSc0My4wIk4gMTE3wrAyMic1MC4xIlcYAiABKAI"">Google Earth</a>",507.10223389
-117.189323939022771,32.704756189183747,3623,G0398,North Island - Retired December 2003,,North Island,307,34,Gas,Retired,,,Bldg. 370 Rogers St & Quay Road,Coronado,CA,92135,San Diego,1972-06-02T00:00:00.000Z,1972,2003-12-31T00:00:00.000Z,0,0,2,0,16609,Cabrillo Power II LLC (NRG West Coast Inc),,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,Point Loma,Senate District 39,Assembly District 78,Congressional District 52,,,,,"<a href=""https://earth.google.com/web/@32.7044167,-117.18705,10.11549167a,872.15154933d,35y,0h,45t,0r/data=CjoaOBIyCgAZzKCQUypaQEAh4C2QoPhLXcAqHDMywrA0MicxNS45Ik4gMTE3wrAxMScxMy40IlcYAiABKAI"">Google Earth</a>",4.95846224
-117.189836559944723,32.70530604929003,3624,G0399,North Island Energy Facility,,North Island Energy,10812,46.2,Gas,Cold Standby,,,Rogers Road at Quay Street,Coronado,CA,92139,San Diego,1989-06-01T00:00:00.000Z,1989,,0,0,2,0,16609,Applied Energy LLC,,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,Point Loma,Senate District 39,Assembly District 78,Congressional District 52,,,,,"<a href=""https://earth.google.com/web/@32.7025167,-117.1915167,7.50704665a,872.17160369d,35y,0h,45t,0r/data=CjoaOBIyCgAZabI1EexZQEAh0shCz0FMXcAqHDMywrA0MicwOS4xIk4gMTE3wrAxMScyOS41IlcYAiABKAI"">Google Earth</a>",4.94559526
-118.084266260354511,33.873666706294721,3625,G0401,O'Brien California Cogen Ltd,California Milk Producers,O'Brien,50791,0,Gas,Retired,,,17306 Fallon Avenue,Artesia,CA,90701,Los Angeles,2000-01-01T00:00:00.000Z,2000,2000-12-31T00:00:00.000Z,0,0,1,0,17609,Marlow Power  Steam Inc,,LA Basin,Western LA Basin,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Los Alamitos,Senate District 32,Assembly District 58,Congressional District 38,76-80%,77,,,"<a href=""https://earth.google.com/web/@33.8757722,-118.0806889,30.9314968a,859.34132269d,35y,0h,45t,0r/data=CjoaOBIyCgAZfN-uTRnwQEAhnanGASqFXcAqHDMzwrA1MiczMi44Ik4gMTE4wrAwNCc1MC41IlcYAiABKAI"">Google Earth</a>",19.2635498
-119.047892455871406,34.162091889759274,3626,G0403,CI Power Cogeneration Plant (OLS Camarillo),"Camarillo Nug; O.L.S. Energy (Camarillo State Hospital)",Camarillo Nug,50851,31.19,Gas,Operating,,,1947 West Potrero Road,Camarillo,CA,93012,Ventura,1987-04-01T00:00:00.000Z,1987,,0,0,2,0,17609,CI Power Cogeneration Plant,,Big Creek / Ventura,Moorpark,Southern California Edison,IOU,CALISO,Ventura County Air Pollution Control District,South Central Coast,Camarillo,Senate District 19,Assembly District 44,Congressional District 26,21-25%,21,,,"<a href=""https://earth.google.com/web/@34.1620194,-119.0467583,11.49352202a,856.15588788d,35y,0h,45t,0r/data=CjoaOBIyCgAZpSg8Db0UQUAhQlSGFv7CXcAqHDM0wrAwOSc0My4zIk4gMTE5wrAwMic0OC4zIlcYAiABKAI"">Google Earth</a>",12.09628582
-117.680854922591607,33.989548550961366,3627,G0404,OLS Energy Chino,"O.L.S. Energy (Chino Men'S Institution); Chino - Cimgen",Chino Nug,50850,31.19,Gas,Operating,,,5601 Eucalyptus Avenue,Chino,CA,91710,San Bernardino,1988-03-01T00:00:00.000Z,1988,,0,0,2,0,17609,OLS Energy Chino,,LA Basin,,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Prado Dam,Senate District 20,Assembly District 52,Congressional District 35,51-55%,51,,,"<a href=""https://earth.google.com/web/@33.993425,-117.6758972,199.43017722a,858.03548369d,35y,0h,45t,0r/data=CjoaOBIyCgAZsAPnjCj_QEAhT11U5kFrXcAqHDMzwrA1OSczNi4zIk4gMTE3wrA0MCczMy4yIlcYAiABKAI"">Google Earth</a>",194.94268799
-118.314434307454036,34.176874703409318,3628,G0410,Olive,,Olive,6013,109.8,Gas,Indefinite Shutdown,,,164 West Magnolia Blvd.,Burbank,CA,91502,Los Angeles,1958-01-01T00:00:00.000Z,1958,2003-01-01T00:00:00.000Z,1,0,4,0,2507,Burbank Water and Power,,,,Burbank Water & Power,POU,LADWP,South Coast Air Quality Management District,South Coast,Burbank,Senate District 25,Assembly District 43,Congressional District 28,76-80%,76,0,,"<a href=""https://earth.google.com/web/@34.1757778,-118.3154639,178.35396662a,856.00166593d,35y,0h,45t,0r/data=CjoaOBIyCgAZcS4P438WQUAhZGR_jzCUXcAqHDM0wrAxMCczMi44Ik4gMTE4wrAxOCc1NS43IlcYAiABKAI"">Google Earth</a>",171.20024109
-117.641022341896146,34.056146401743426,3629,G0415,Black Hills Ontario Facility -Retired February 2009,"Indeck Ontario; Ontario Cogeneration (Sunkist)",Indeck Ontario,50538,11.8,Gas,Retired,,,705 East California Street,Ontario,CA,91761,San Bernardino,1984-12-01T00:00:00.000Z,1984,2009-02-01T00:00:00.000Z,0,0,2,0,17609,Black Hills Energy Capital,,LA Basin,,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Ontario,Senate District 20,Assembly District 52,Congressional District 35,96-100% (highest scores),100,,,"<a href=""https://earth.google.com/web/@34.0563083,-117.6404806,296.14403486a,857.33269701d,35y,0h,45t,0r/data=CjoaOBIyCgAZJn9BHDUHQUAhPK5Xov1oXcAqHDM0wrAwMycyMi43Ik4gMTE3wrAzOCcyNS43IlcYAiABKAI"">Google Earth</a>",291.59237671
-117.074549933959034,33.125777147236533,3630,G0434,Palomar Medical Center (Retired 12/31/2006),,Palomar Medical,50319,1.3,Gas,Operating,,,555 East Valley Parkway,Escondido,CA,92025,San Diego,1986-08-01T00:00:00.000Z,1986,,0,0,2,0,16609,Palomar Memorial Hospital,,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,Valley Center,Senate District 38,Assembly District 75,Congressional District 50,51-55%,53,,,"<a href=""https://earth.google.com/web/@33.1248,-117.0756361,219.20564705a,867.59550126d,35y,0h,45t,0r/data=CjoaOBIyCgAZOUVHcvmPQEAhaPnLONdEXcAqHDMzwrAwNycyOS4zIk4gMTE3wrAwNCczMi4zIlcYAiABKAI"">Google Earth</a>",206.38734436
-117.764723382943615,34.095303722753449,3631,G0437,Paper-Pak Industries (Shutdown 12/31/2008),Paper Pak Products,Paper Pak,50428,1.4,Gas,Retired,,,1941 North White Avenue,La Verne,CA,91750,Los Angeles,1984-01-01T00:00:00.000Z,1984,2008-12-31T00:00:00.000Z,0,0,1,0,17609,Paper-Pak Industries,,LA Basin,Western LA Basin,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,San Dimas,Senate District 25,Assembly District 41,Congressional District 32,56-60%,59,,,"<a href=""https://earth.google.com/web/@34.0929056,-117.7640861,313.16820157a,856.92706724d,35y,0h,45t,0r/data=CjoaOBIyCgAZwc6oVOQLQUAhAbViyeZwXcAqHDM0wrAwNSczNC41Ik4gMTE3wrA0NSc1MC43IlcYAiABKAI"">Google Earth</a>",317.84942627
